ANO,UF,Município,T_ANALF15M,T_SUPER25M,ESPVIDA,MORT1,T_ENV,PIND,PMPOB,GINI,R1040,R2040,RDPC,POP,PESO65,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,IDHM
2010,31,Ubá,5.8,10.09,75.45,14.6,7.38,0.65,5.43,0.5,12.67,8.48,739.56,101130,7491,0.503,0.62,0.841,0.727,0.724
2010,31,Ubaí,20.1,3.66,72.22,20.0,7.17,17.48,43.56,0.49,12.89,9.02,247.91,11638,837,0.354,0.519,0.787,0.552,0.609
2010,31,Ubaporanga,14.7,3.65,73.32,18.1,8.7,7.99,20.47,0.41,7.7,5.86,342.3,12025,1047,0.279,0.475,0.805,0.604,0.614
2010,31,Uberaba,4.19,15.52,75.71,14.0,8.61,0.67,3.4,0.5,12.42,8.55,978.01,292644,25477,0.63,0.705,0.845,0.772,0.772
2010,31,Uberlândia,3.74,15.77,78.09,10.68,6.84,0.7,2.98,0.5,12.59,8.63,1001.45,600747,41313,0.646,0.716,0.885,0.776,0.789
2010,31,Umburatiba,26.83,3.47,73.88,17.1,9.57,12.42,29.24,0.49,12.72,8.9,332.13,2687,259,0.364,0.531,0.815,0.599,0.638
2010,31,Unaí,8.66,8.02,75.83,14.1,6.15,3.44,10.33,0.54,15.87,10.49,720.51,76546,4770,0.488,0.651,0.847,0.723,0.736
2010,31,União de Minas,14.11,4.13,74.73,15.7,8.15,4.67,12.41,0.48,11.42,7.6,562.84,4336,360,0.35,0.534,0.829,0.684,0.672
2010,31,Uruana de Minas,17.94,6.4,72.6,19.3,8.5,15.36,28.09,0.51,13.76,9.51,360.58,3156,275,0.371,0.602,0.793,0.612,0.664
2010,31,Urucânia,15.07,3.99,73.67,17.5,8.21,2.31,14.93,0.41,7.79,5.79,397.46,10273,845,0.33,0.498,0.811,0.628,0.633
2010,31,Urucuia,13.52,3.58,71.88,20.6,6.26,12.86,35.63,0.47,10.7,7.66,259.38,13539,851,0.427,0.543,0.781,0.559,0.619
2010,31,Vargem Alegre,18.81,4.54,74.12,16.7,9.95,6.71,24.08,0.49,12.72,7.89,407.13,6435,643,0.296,0.486,0.819,0.631,0.631
2010,31,Vargem Bonita,8.05,5.9,75.8,14.1,10.4,1.98,7.21,0.38,7.14,5.29,508.67,2156,225,0.371,0.597,0.847,0.667,0.696
2010,31,Vargem Grande do Rio Pardo,25.27,3.85,73.63,17.5,7.08,15.35,34.97,0.45,9.59,7.43,265.02,4733,335,0.345,0.559,0.811,0.563,0.634
2010,31,Varginha,4.65,15.54,77.49,12.21,7.17,0.39,3.83,0.51,13.34,9.04,904.57,122584,8827,0.629,0.707,0.875,0.76,0.778
2010,31,Varjão de Minas,8.96,3.51,75.79,14.1,5.4,3.37,7.68,0.39,7.31,5.45,528.14,5983,327,0.451,0.631,0.847,0.673,0.711
2010,31,Várzea da Palma,12.0,5.65,73.83,17.2,5.94,4.81,16.62,0.46,10.17,7.29,413.59,35740,2126,0.42,0.573,0.814,0.634,0.666
2010,31,Varzelândia,24.45,4.24,73.37,18.0,7.9,22.81,43.84,0.51,13.31,10.66,238.92,19056,1511,0.282,0.477,0.806,0.546,0.594
2010,31,Vazante,7.37,6.86,76.96,12.5,6.83,2.49,5.39,0.44,9.25,6.68,650.88,19596,1348,0.526,0.666,0.866,0.707,0.742
2010,31,Verdelândia,26.85,3.38,72.81,18.9,5.09,14.73,37.92,0.45,8.78,7.09,233.27,8294,425,0.266,0.462,0.797,0.542,0.584
2010,31,Veredinha,21.97,4.31,72.11,20.2,7.33,14.66,29.45,0.43,8.9,7.18,293.08,5538,407,0.336,0.555,0.785,0.579,0.632
2010,31,Veríssimo,12.27,3.22,77.16,12.2,9.1,0.49,9.47,0.45,10.29,7.28,560.98,3254,317,0.312,0.501,0.869,0.683,0.667
2010,31,Vermelho Novo,13.38,3.41,72.37,19.7,8.91,15.4,30.07,0.52,15.18,10.37,355.42,4684,418,0.304,0.475,0.79,0.61,0.612
2010,31,Vespasiano,5.88,4.57,73.65,15.32,4.67,1.02,8.06,0.42,8.27,6.1,539.05,104081,4878,0.477,0.592,0.811,0.677,0.688
2010,31,Viçosa,5.61,17.99,77.96,11.12,7.5,1.85,7.35,0.56,17.62,11.93,892.25,71976,5415,0.595,0.696,0.883,0.758,0.775
2010,31,Vieiras,14.61,5.04,73.47,17.8,10.24,5.13,18.1,0.42,8.19,6.26,386.39,3731,382,0.358,0.592,0.808,0.623,0.668
2010,31,Mathias Lobato,20.42,4.52,72.71,19.1,7.21,14.18,34.68,0.54,16.27,11.18,326.18,3370,243,0.308,0.483,0.795,0.596,0.612
2010,31,Virgem da Lapa,22.18,5.16,72.83,18.9,9.62,17.76,34.31,0.49,13.33,10.01,305.36,13604,1310,0.307,0.488,0.797,0.585,0.61
2010,31,Virgínia,12.51,3.87,74.73,15.7,8.87,4.69,19.33,0.47,11.09,6.88,415.41,8566,765,0.331,0.523,0.829,0.635,0.651
2010,31,Virginópolis,12.93,5.72,74.86,15.6,10.15,8.34,19.28,0.49,12.54,8.86,423.01,10473,1073,0.408,0.58,0.831,0.638,0.675
2010,31,Virgolândia,21.33,4.3,72.71,19.1,12.25,12.86,31.97,0.51,13.94,9.78,339.03,5645,693,0.28,0.497,0.795,0.602,0.62
2010,31,Visconde do Rio Branco,8.74,8.81,75.97,13.9,8.85,1.22,6.47,0.49,11.82,7.84,658.96,37864,3357,0.44,0.591,0.85,0.709,0.709
2010,31,Volta Grande,12.32,8.71,75.45,14.6,10.32,5.45,15.66,0.51,13.71,9.32,515.46,5061,523,0.408,0.531,0.841,0.669,0.669
2010,31,Wenceslau Braz,5.53,3.64,75.53,14.5,9.71,4.29,15.09,0.44,9.74,6.99,439.73,2545,248,0.384,0.576,0.842,0.644,0.678
2010,32,AFONSO CLÁUDIO,14.3,5.79,74.51,14.8,9.5,5.31,19.02,0.5,13.37,9.46,489.59,30918,2954,0.366,0.544,0.825,0.661,0.667
2010,32,ÁGUIA BRANCA,14.83,3.71,72.53,17.7,7.88,6.72,20.37,0.53,15.05,10.06,487.28,9355,750,0.387,0.595,0.792,0.66,0.678
2010,32,ÁGUA DOCE DO NORTE,20.0,3.63,74.13,15.3,9.53,9.88,24.05,0.49,12.11,8.12,377.39,11676,1122,0.351,0.546,0.819,0.619,0.652
2010,32,ALEGRE,13.54,13.06,75.35,13.6,10.17,3.36,13.08,0.52,14.53,10.18,655.72,30633,3129,0.483,0.63,0.839,0.708,0.721
2010,32,ALFREDO CHAVES,7.89,6.12,74.93,14.2,9.73,1.51,8.68,0.48,11.73,8.1,634.97,13946,1358,0.407,0.611,0.832,0.703,0.71
2010,32,ALTO RIO NOVO,17.01,4.36,73.89,15.6,7.71,10.43,26.19,0.52,15.11,10.6,413.59,7299,564,0.354,0.567,0.815,0.634,0.664
2010,32,ANCHIETA,6.75,7.98,76.35,12.3,7.29,2.19,10.53,0.46,10.52,7.62,608.42,23799,1742,0.526,0.654,0.856,0.696,0.73
2010,32,APIACÁ,15.25,5.52,75.45,13.5,10.56,7.36,21.7,0.53,15.62,10.54,482.94,7512,793,0.408,0.549,0.841,0.659,0.673
2010,32,ARACRUZ,7.42,9.28,75.26,13.7,5.42,3.13,9.67,0.5,12.75,9.08,695.25,81525,4436,0.583,0.707,0.838,0.717,0.752
2010,32,ATILIO VIVACQUA,10.46,6.43,75.45,13.5,8.13,4.72,13.14,0.44,9.44,6.93,493.81,9842,801,0.461,0.637,0.841,0.663,0.708
2010,32,BAIXO GUANDU,13.15,6.3,73.66,16.0,9.82,4.0,12.82,0.48,11.08,7.88,516.34,28854,2857,0.463,0.637,0.811,0.67,0.702
2010,32,BARRA DE SÃO FRANCISCO,15.72,5.74,73.9,15.6,8.57,6.74,16.38,0.5,13.18,9.08,527.84,40014,3484,0.43,0.58,0.815,0.673,0.683
2010,32,BOA ESPERANÇA,16.51,5.65,73.95,15.6,7.92,4.67,13.43,0.45,9.51,6.99,460.69,14091,1124,0.405,0.59,0.816,0.651,0.679
2010,32,BOM JESUS DO NORTE,9.15,9.4,76.22,12.5,10.14,1.54,10.41,0.48,11.66,8.14,584.06,9391,961,0.567,0.673,0.854,0.689,0.734
2010,32,BREJETUBA,18.93,3.14,74.65,14.6,4.82,9.41,21.79,0.48,11.77,8.55,402.56,11843,574,0.335,0.54,0.828,0.63,0.656
2010,32,CACHOEIRO DE ITAPEMIRIM,5.71,9.86,75.2,13.8,7.52,1.42,6.64,0.52,13.88,9.26,763.71,188790,14277,0.561,0.677,0.837,0.733,0.746
2010,32,CARIACICA,6.08,6.16,75.64,13.2,5.99,1.64,7.87,0.45,9.69,7.06,620.89,347354,20904,0.543,0.628,0.844,0.699,0.718
2010,32,CASTELO,8.42,8.27,76.09,12.6,9.58,1.48,6.8,0.45,9.92,7.09,636.49,34647,3330,0.48,0.639,0.852,0.703,0.726
2010,32,COLATINA,7.71,10.01,75.45,13.5,8.05,1.12,5.75,0.51,13.24,8.88,788.29,110795,8996,0.528,0.668,0.841,0.738,0.746
2010,32,CONCEIÇÃO DA BARRA,15.23,6.12,73.59,16.1,6.4,6.78,19.26,0.5,12.79,8.9,450.71,28407,1820,0.447,0.603,0.81,0.648,0.681
2010,32,CONCEIÇÃO DO CASTELO,12.1,5.67,73.59,16.1,8.24,6.21,13.9,0.51,13.81,9.44,567.83,11628,963,0.375,0.541,0.81,0.685,0.67
2010,32,DIVINO DE SÃO LOURENÇO,15.09,4.22,74.16,15.2,6.64,10.34,29.79,0.51,14.57,9.95,383.78,4496,300,0.314,0.496,0.819,0.622,0.632
2010,32,DOMINGOS MARTINS,10.98,5.19,74.98,14.1,8.09,3.09,12.83,0.48,11.8,8.24,551.74,31784,2575,0.327,0.528,0.833,0.68,0.669
2010,32,DORES DO RIO PRETO,17.59,3.27,73.78,15.8,7.32,7.86,21.22,0.49,12.49,9.01,414.87,6385,468,0.35,0.542,0.813,0.635,0.654
2010,32,ECOPORANGA,20.41,4.18,74.13,15.3,8.38,8.54,20.65,0.49,12.01,8.8,406.49,22587,1946,0.368,0.562,0.819,0.631,0.662
2010,32,FUNDÃO,9.26,8.07,75.34,13.6,8.35,1.64,10.94,0.49,12.19,8.69,657.18,16863,1421,0.47,0.623,0.839,0.708,0.718
2010,32,GOVERNADOR LINDENBERG,11.39,4.79,74.35,15.0,8.37,3.71,14.26,0.45,9.8,7.32,515.11,10859,910,0.394,0.608,0.823,0.669,0.694
2010,32,GUAÇUÍ,12.84,7.69,75.73,13.1,9.07,3.33,14.56,0.52,14.09,9.77,587.91,27592,2526,0.472,0.595,0.846,0.691,0.703
2010,32,GUARAPARI,6.59,10.54,75.21,14.43,7.36,2.05,8.94,0.58,18.89,12.3,830.51,104656,7750,0.564,0.626,0.837,0.746,0.731
2010,32,IBATIBA,17.9,3.8,74.8,14.4,7.47,4.2,16.89,0.45,10.17,7.32,458.35,22344,1671,0.314,0.501,0.83,0.651,0.647
2010,32,IBIRAÇU,8.08,7.15,75.08,14.0,7.78,2.06,7.23,0.56,16.29,10.43,764.33,11178,870,0.48,0.625,0.835,0.733,0.726
2010,32,IBITIRAMA,19.04,4.04,74.24,15.1,6.4,9.18,28.31,0.47,11.38,8.08,353.86,8938,573,0.291,0.481,0.821,0.609,0.622
2010,32,ICONHA,8.28,6.97,74.77,14.4,8.6,1.81,7.14,0.45,10.02,7.17,660.78,12502,1077,0.47,0.658,0.83,0.709,0.729
2010,32,IRUPI,18.56,5.03,72.9,17.1,7.0,5.41,17.29,0.51,13.55,9.25,481.28,11650,821,0.305,0.493,0.798,0.658,0.637
2010,32,ITAGUAÇU,13.42,5.59,73.1,16.8,11.31,1.8,11.8,0.43,8.93,6.61,522.25,14111,1599,0.417,0.641,0.802,0.672,0.702
2010,32,ITAPEMIRIM,11.57,3.78,73.5,16.2,7.16,3.06,15.71,0.44,9.43,6.81,428.61,30900,2220,0.386,0.54,0.808,0.64,0.654
2010,32,ITARANA,10.05,7.5,73.51,16.2,10.76,2.08,11.56,0.47,10.72,7.43,607.49,10862,1171,0.399,0.568,0.809,0.696,0.684
2010,32,IÚNA,15.25,6.81,74.74,14.4,7.16,4.92,13.91,0.5,12.39,8.62,501.21,27207,1956,0.381,0.537,0.829,0.665,0.666
2010,32,JAGUARÉ,13.7,5.23,73.59,16.1,5.6,4.91,21.88,0.56,17.66,11.78,543.6,24648,1381,0.402,0.568,0.81,0.678,0.678
2010,32,JERÔNIMO MONTEIRO,13.11,7.94,75.61,13.2,10.77,5.96,14.62,0.54,15.6,10.31,566.32,10849,1172,0.438,0.589,0.844,0.685,0.698
2010,32,JOÃO NEIVA,7.71,9.43,76.42,12.2,9.43,2.71,6.98,0.53,14.99,10.05,859.01,15776,1490,0.549,0.663,0.857,0.751,0.753
2010,32,LARANJA DA TERRA,13.21,2.43,73.59,16.1,11.15,10.33,23.68,0.47,11.39,8.29,411.93,10792,1207,0.294,0.55,0.81,0.633,0.656
2010,32,LINHARES,9.62,8.91,75.05,14.0,5.83,2.52,10.78,0.52,14.42,10.02,711.38,139823,8239,0.531,0.63,0.834,0.721,0.724
2010,32,MANTENÓPOLIS,18.61,4.19,73.61,16.0,9.29,10.46,24.91,0.52,14.49,10.2,417.83,13355,1264,0.34,0.551,0.81,0.636,0.657
2010,32,MARATAÍZES,9.78,7.34,75.8,13.0,8.02,5.11,15.65,0.52,13.82,9.64,538.07,34003,2739,0.469,0.588,0.847,0.676,0.696
2010,32,MARECHAL FLORIANO,9.61,5.76,75.95,12.8,7.95,1.38,6.68,0.48,11.74,8.06,683.63,14177,1134,0.42,0.589,0.849,0.715,0.71
2010,32,MARILÂNDIA,12.11,5.12,74.35,15.0,9.57,1.64,9.0,0.39,6.99,5.33,510.91,11093,1063,0.367,0.612,0.823,0.668,0.696
2010,32,MIMOSO DO SUL,12.85,6.51,74.64,14.6,9.29,3.8,13.65,0.49,12.32,8.33,523.04,25732,2407,0.411,0.541,0.827,0.672,0.67
2010,32,MONTANHA,17.39,6.13,73.96,15.5,9.71,3.68,14.05,0.52,14.04,9.38,547.46,17637,1734,0.376,0.535,0.816,0.679,0.667
2010,32,MUCURICI,19.87,4.77,74.7,14.5,9.41,6.48,22.4,0.48,11.3,7.55,372.63,5638,532,0.376,0.577,0.828,0.617,0.666
2010,32,MUNIZ FREIRE,14.69,5.3,74.24,15.1,8.25,11.58,25.85,0.51,14.52,10.46,421.86,18377,1517,0.328,0.512,0.821,0.637,0.645
2010,32,MUQUI,11.48,7.75,73.1,16.8,9.95,5.88,17.5,0.52,14.34,9.9,528.68,14304,1432,0.446,0.619,0.802,0.673,0.694
2010,32,NOVA VENÉCIA,11.39,6.98,75.48,13.4,7.73,2.79,11.77,0.48,11.68,8.26,592.06,45632,3556,0.473,0.621,0.841,0.692,0.712
2010,32,PANCAS,17.56,4.07,73.89,15.6,7.79,5.29,18.93,0.5,12.62,8.72,451.21,21509,1678,0.391,0.562,0.815,0.648,0.667
2010,32,PEDRO CANÁRIO,18.05,4.32,73.71,15.9,5.96,6.18,17.32,0.46,10.37,7.59,437.08,23738,1418,0.374,0.536,0.812,0.643,0.654
2010,32,PINHEIROS,17.21,5.44,73.96,15.5,8.07,5.24,13.49,0.49,11.69,8.28,509.45,23809,1929,0.377,0.558,0.816,0.668,0.673
2010,32,PIÚMA,7.61,8.5,76.11,12.6,7.28,3.49,10.36,0.49,12.28,8.49,629.9,18011,1319,0.541,0.643,0.852,0.702,0.727
2010,32,PONTO BELO,21.69,5.34,71.96,18.6,9.79,9.5,20.91,0.5,13.16,8.37,405.19,6960,683,0.412,0.605,0.783,0.631,0.669
2010,32,PRESIDENTE KENNEDY,17.11,6.12,73.5,16.2,7.8,7.6,20.53,0.48,11.95,8.33,419.97,10282,804,0.369,0.553,0.808,0.636,0.657
2010,32,RIO BANANAL,13.27,4.86,73.1,16.8,7.38,5.63,14.64,0.5,12.95,9.05,550.55,17483,1294,0.364,0.579,0.802,0.68,0.681
2010,32,RIO NOVO DO SUL,9.03,6.66,75.21,13.8,9.42,2.54,9.0,0.48,11.36,7.9,594.24,11319,1067,0.421,0.62,0.837,0.692,0.711
2010,32,SANTA LEOPOLDINA,13.26,4.05,72.79,17.3,8.86,10.36,26.35,0.55,17.86,12.12,445.57,12230,1085,0.293,0.477,0.797,0.646,0.626
2010,32,SANTA MARIA DE JETIBÁ,10.92,4.47,75.04,14.0,6.46,4.49,11.4,0.49,12.59,8.58,603.33,34121,2208,0.321,0.521,0.834,0.695,0.671
2010,32,SANTA TERESA,9.84,8.06,75.04,14.0,9.94,1.09,5.69,0.48,11.37,8.05,716.25,21794,2169,0.453,0.604,0.834,0.722,0.714
2010,32,SÃO DOMINGOS DO NORTE,12.11,5.7,73.66,16.0,8.59,3.09,12.37,0.49,12.05,8.36,547.57,7973,687,0.385,0.575,0.811,0.679,0.682
2010,32,SÃO GABRIEL DA PALHA,10.57,6.57,75.08,14.0,7.27,5.41,11.49,0.6,20.33,12.29,792.54,31623,2316,0.445,0.578,0.835,0.739,0.709
2010,32,SÃO JOSÉ DO CALÇADO,12.34,6.51,73.81,15.8,11.77,5.62,17.61,0.51,13.84,9.48,514.57,10333,1225,0.432,0.599,0.814,0.669,0.688
2010,32,SÃO MATEUS,9.76,8.86,75.55,13.3,5.64,4.59,14.44,0.57,18.74,12.4,699.99,108223,6152,0.557,0.655,0.843,0.719,0.735
2010,32,SÃO ROQUE DO CANAÃ,9.73,4.02,73.16,16.7,9.47,4.17,7.94,0.43,8.85,6.41,572.42,11264,1067,0.359,0.623,0.803,0.686,0.7
2010,32,SERRA,5.55,7.52,75.66,13.2,4.51,1.57,6.1,0.47,10.92,7.84,705.89,407614,18441,0.614,0.664,0.844,0.72,0.739
2010,32,SOORETAMA,14.59,4.87,73.1,16.8,4.78,5.72,17.95,0.5,13.15,9.12,457.49,23738,1140,0.399,0.556,0.802,0.65,0.662
2010,32,VARGEM ALTA,11.3,4.5,73.81,15.8,7.44,2.96,13.74,0.45,9.69,6.94,480.01,19024,1424,0.358,0.544,0.814,0.658,0.663
2010,32,VENDA NOVA DO IMIGRANTE,8.43,9.46,75.69,13.2,7.01,1.73,9.28,0.52,14.21,9.31,754.66,20425,1434,0.483,0.624,0.845,0.731,0.728
2010,32,VIANA,7.03,3.44,73.94,15.6,5.02,2.27,10.17,0.42,8.23,6.18,523.61,62393,3261,0.467,0.589,0.816,0.672,0.686
2010,32,VILA PAVÃO,14.23,4.24,74.79,14.4,7.91,8.25,18.1,0.48,11.34,8.08,449.3,8635,686,0.373,0.588,0.83,0.647,0.681
2010,32,VILA VALÉRIO,14.07,4.58,73.93,15.6,6.47,5.54,15.83,0.51,14.1,9.74,569.82,13795,895,0.345,0.549,0.816,0.686,0.675
2010,32,VILA VELHA,3.57,18.49,76.84,10.86,7.19,0.83,4.27,0.56,17.47,11.98,1211.79,411491,29806,0.717,0.734,0.864,0.807,0.8
2010,32,VITÓRIA,2.98,31.86,76.28,11.37,8.22,0.64,3.51,0.6,24.17,16.57,1866.58,325399,26948,0.789,0.805,0.855,0.876,0.845
2010,33,ANGRA DOS REIS,5.13,7.42,75.75,12.97,5.22,2.03,6.69,0.5,12.98,9.08,798.68,168814,8853,0.554,0.605,0.846,0.74,0.724
2010,33,APERIBÉ,10.6,5.94,72.1,18.4,10.13,2.33,9.4,0.43,8.95,6.28,516.14,10190,1035,0.514,0.631,0.785,0.67,0.692
2010,33,ARARUAMA,7.41,10.27,75.32,14.18,9.51,3.68,11.6,0.54,15.88,10.86,680.88,111398,10647,0.556,0.617,0.839,0.714,0.718
2010,33,AREAL,7.29,6.24,74.35,15.0,8.15,3.44,11.13,0.48,11.33,8.06,571.74,11374,931,0.468,0.566,0.823,0.686,0.684
2010,33,ARMAÇÃO DOS BÚZIOS,4.56,11.25,74.44,14.8,5.28,0.11,3.69,0.51,13.09,8.95,851.39,27276,1455,0.58,0.624,0.824,0.75,0.728
2010,33,ARRAIAL DO CABO,4.55,10.55,73.31,16.5,8.48,1.14,6.93,0.47,10.95,7.94,714.47,27627,2350,0.627,0.677,0.805,0.722,0.733
2010,33,BARRA DO PIRAÍ,4.48,9.85,74.14,15.3,9.09,2.25,8.48,0.51,13.28,9.06,719.16,94474,8616,0.606,0.665,0.819,0.723,0.733
2010,33,BARRA MANSA,3.94,8.9,74.14,14.91,8.08,1.44,5.94,0.48,11.17,7.79,705.1,177326,14366,0.582,0.657,0.819,0.72,0.729
2010,33,BELFORD ROXO,4.97,3.42,73.5,16.54,6.18,3.31,11.55,0.42,8.5,6.36,491.51,468774,28988,0.549,0.598,0.808,0.662,0.684
2010,33,BOM JARDIM,10.74,6.68,73.56,16.1,8.94,2.55,8.43,0.48,11.33,7.9,649.62,25181,2265,0.365,0.503,0.809,0.707,0.66
2010,33,BOM JESUS DO ITABAPOANA,9.76,11.41,74.16,15.2,10.47,3.41,10.53,0.56,17.75,11.68,717.69,35162,3707,0.538,0.662,0.819,0.723,0.732
2010,33,CABO FRIO,5.02,12.08,75.16,15.41,7.14,2.35,8.73,0.54,16.2,11.14,815.75,185301,13289,0.606,0.64,0.836,0.743,0.735
2010,33,CACHOEIRAS DE MACACU,9.31,7.13,74.01,16.43,8.03,2.59,10.38,0.49,12.41,8.67,604.45,54233,4358,0.515,0.603,0.817,0.695,0.7
2010,33,CAMBUCI,12.69,5.69,73.51,16.2,11.95,3.05,11.39,0.47,10.99,7.68,524.88,14787,1772,0.449,0.608,0.809,0.672,0.691
2010,33,CARAPEBUS,8.42,4.23,73.3,16.5,7.61,1.93,6.2,0.42,8.36,6.33,620.35,13315,1017,0.546,0.644,0.805,0.699,0.713
2010,33,COMENDADOR LEVY GASPARIAN,7.36,4.65,72.11,18.4,9.21,1.09,10.46,0.44,9.3,6.75,537.66,8162,753,0.487,0.605,0.785,0.676,0.685
2010,33,CAMPOS DOS GOYTACAZES,6.85,10.38,74.82,14.72,8.11,3.67,13.49,0.55,17.38,11.8,682.59,460592,37610,0.555,0.619,0.83,0.715,0.716
2010,33,CANTAGALO,9.42,7.07,74.29,15.1,10.07,1.41,8.6,0.48,11.66,8.25,641.61,19777,1996,0.498,0.614,0.822,0.705,0.709
2010,33,CARDOSO MOREIRA,15.2,4.36,71.93,18.6,11.82,3.71,14.0,0.45,10.24,7.35,465.04,12439,1489,0.401,0.534,0.782,0.653,0.648
2010,33,CARMO,9.91,6.61,73.77,15.8,9.64,1.73,10.31,0.47,11.07,7.73,559.66,17172,1681,0.5,0.608,0.813,0.683,0.696
2010,33,CASIMIRO DE ABREU,6.98,9.32,73.64,16.0,7.21,1.18,5.75,0.48,11.38,8.23,768.45,35180,2550,0.568,0.642,0.811,0.734,0.726
2010,33,CONCEIÇÃO DE MACABU,9.73,7.07,73.38,16.4,8.11,4.33,12.79,0.48,11.41,8.38,614.57,20978,1721,0.538,0.642,0.806,0.698,0.712
2010,33,CORDEIRO,5.84,9.8,74.54,14.7,9.53,1.12,4.8,0.48,11.33,7.96,724.29,20407,1946,0.581,0.649,0.826,0.724,0.729
2010,33,DUAS BARRAS,11.73,5.15,72.39,17.9,8.06,1.19,7.93,0.44,9.44,6.82,540.35,10895,881,0.375,0.534,0.79,0.677,0.659
2010,33,DUQUE DE CAXIAS,4.99,5.5,75.0,14.07,6.61,2.83,9.88,0.46,9.99,7.31,592.81,853747,56524,0.584,0.624,0.833,0.692,0.711
2010,33,ENGENHEIRO PAULO DE FRONTIN,5.78,6.95,73.32,16.5,9.41,3.79,11.7,0.45,9.54,6.96,529.05,13149,1246,0.557,0.694,0.805,0.674,0.722
2010,33,GUAPIMIRIM,7.51,5.41,73.69,16.72,6.71,3.28,10.48,0.5,12.8,8.64,594.06,51280,3457,0.521,0.604,0.812,0.692,0.698
2010,33,IGUABA GRANDE,4.24,10.43,75.44,13.5,10.73,2.23,9.25,0.56,17.42,11.5,818.01,22831,2452,0.66,0.704,0.841,0.744,0.761
2010,33,ITABORAÍ,6.56,4.77,73.75,15.04,6.56,3.31,10.21,0.48,11.29,7.84,584.35,217364,14299,0.528,0.593,0.813,0.69,0.693
2010,33,ITAGUAÍ,5.44,5.54,73.84,15.7,6.08,2.85,8.95,0.47,11.02,7.83,635.5,108802,6630,0.575,0.638,0.814,0.703,0.715
2010,33,ITALVA,11.06,7.22,72.52,17.7,12.4,2.94,10.16,0.47,10.9,7.71,593.88,14029,1744,0.464,0.595,0.792,0.692,0.688
2010,33,ITAOCARA,11.05,6.44,74.18,15.2,12.08,2.58,10.53,0.49,12.2,8.56,607.18,22811,2767,0.472,0.635,0.82,0.696,0.713
2010,33,ITAPERUNA,7.62,10.69,75.24,12.66,9.51,1.35,6.57,0.47,10.78,7.66,688.83,94954,9118,0.536,0.649,0.837,0.716,0.73
2010,33,ITATIAIA,5.83,9.98,75.16,13.8,7.1,1.08,7.13,0.51,13.44,9.12,773.48,28639,2044,0.593,0.652,0.836,0.735,0.737
2010,33,JAPERI,7.09,2.43,73.51,16.2,5.64,4.09,14.19,0.42,8.11,6.07,420.15,93278,5384,0.472,0.555,0.809,0.637,0.659
2010,33,LAJE DO MURIAÉ,13.76,7.14,72.97,17.0,10.12,3.52,14.7,0.46,10.7,7.65,453.97,7484,758,0.416,0.575,0.8,0.649,0.668
2010,33,MACAÉ,4.22,12.75,74.66,13.6,4.91,1.38,4.63,0.56,17.46,11.79,1103.42,206005,10153,0.678,0.681,0.828,0.792,0.764
2010,33,MACUCO,7.92,6.08,73.03,16.9,9.07,3.81,13.88,0.5,13.38,8.99,574.96,5263,478,0.497,0.631,0.801,0.687,0.703
2010,33,MAGÉ,5.86,4.89,74.91,13.34,7.22,4.55,12.19,0.49,11.89,8.25,567.59,226225,16420,0.545,0.626,0.832,0.685,0.709
2010,33,MANGARATIBA,4.1,10.08,75.71,13.1,8.12,1.6,6.71,0.51,13.31,9.22,832.15,36300,2959,0.63,0.676,0.845,0.746,0.753
2010,33,MARICÁ,4.53,13.28,75.99,12.02,8.44,1.47,4.88,0.49,12.23,8.79,910.41,127228,10756,0.655,0.692,0.85,0.761,0.765
2010,33,MENDES,5.48,8.28,73.36,16.4,10.3,2.03,8.63,0.48,11.9,8.11,649.4,17886,1848,0.611,0.7,0.806,0.707,0.736
2010,33,MESQUITA,3.45,7.56,75.31,13.97,7.71,2.73,9.13,0.47,10.62,7.83,640.37,168234,12980,0.662,0.678,0.839,0.704,0.737
2010,33,MIGUEL PEREIRA,6.8,10.49,74.68,14.5,11.79,2.26,7.89,0.55,16.32,10.83,801.63,24530,2905,0.561,0.675,0.828,0.74,0.745
2010,33,MIRACEMA,10.79,6.61,73.32,16.5,10.4,1.84,12.53,0.5,13.28,9.11,608.62,26684,2791,0.569,0.646,0.805,0.696,0.713
2010,33,NATIVIDADE,11.23,10.0,73.36,16.4,11.17,1.35,10.15,0.52,14.22,9.82,653.23,15006,1685,0.53,0.683,0.806,0.707,0.73
2010,33,NILÓPOLIS,2.15,9.2,73.99,15.75,8.97,1.09,5.15,0.45,10.1,7.33,755.26,157151,14124,0.715,0.716,0.817,0.731,0.753
2010,33,NITERÓI,2.27,33.68,76.23,12.91,12.17,0.8,3.34,0.59,22.94,16.23,2000.29,482950,59321,0.794,0.773,0.854,0.887,0.837
2010,33,NOVA FRIBURGO,5.03,11.77,75.77,13.21,9.82,0.57,4.08,0.51,12.79,8.62,894.75,181153,17887,0.55,0.645,0.846,0.758,0.745
2010,33,NOVA IGUAÇU,4.63,6.5,74.08,15.35,6.96,3.38,10.56,0.48,11.36,8.12,591.0,795259,55432,0.604,0.641,0.818,0.691,0.713
2010,33,PARACAMBI,5.46,6.53,73.73,15.9,8.15,3.71,9.53,0.44,9.61,7.03,580.49,45822,3841,0.597,0.666,0.812,0.689,0.72
