id,nome,meio,cidade,uf,estado,regiao,pais,fonte
id1212,NOTICIAS DO ESTADO,Jornal,Aquidauana,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1213,O PANTANEIRO,Jornal,Aquidauana,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1214,PORTAL MS,Jornal,Bataguassu,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1215,MS NOTICIAS,Jornal,Bataguassu,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1216,TRIBUNA DA FRONTEIRA,Jornal,Bela Vista,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1217,O REPORTER,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1218,JORNAL ENTREVISTA,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1219,A CRITICA,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id122,FOLHA DO RECONCAVO,Jornal,Candeias,BA,Bahia,Nordeste,Brasil,Secom/PR
id1220,MIDIAMAXDIARIO,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1221,JORNAL GUAICURUS,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1222,FOLHA DO ESTADO BRASIL,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1223,FOLHA DE MATO GROSSO DO SUL,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1224,CORREIO DO ESTADO,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1225,FOLHA DO POVO,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1226,FOLHA DO PASSAGEIRO,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1227,LIBERDADE MS,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1228,JORNAL DE DOMINGO,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1229,IMPACTO MS,Jornal,Campo Grande,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id123,O CANDEEIRO,Jornal,Candeias,BA,Bahia,Nordeste,Brasil,Secom/PR
id1231,O JORNAL (CASSILANDIA O JORNAL),Jornal,Cassilândia,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1232,NOVO TEMPO,Jornal,Chapadão do Sul,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1233,O CORREIO,Jornal,Chapadão do Sul,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1234,FOLHA DE CORUMBA,Jornal,Corumbá,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1235,CORREIO DE CORUMBA,Jornal,Corumbá,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1236,DIARIO DA MANHA,Jornal,Corumbá,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1237,DIARIO CORUMBAENSE,Jornal,Corumbá,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1238,GAZETA DE COSTA RICA,Jornal,Costa Rica,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1239,TENDENCIA DO BOLSAO,Jornal,Costa Rica,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id124,FOLHA DE CANDEUBA,Jornal,Condeúba,BA,Bahia,Nordeste,Brasil,Secom/PR
id1240,FOLHA DO PANTANAL,Jornal,Coxim,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1241,DIARIO DO ESTADO,Jornal,Coxim,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1242,FOLHA DE DOURADOS,Jornal,Dourados,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1243,O PROGRESSO,Jornal,Dourados,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1244,DIARIO MS,Jornal,Dourados,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1245,HORA EXTRA,Jornal,Fátima do Sul,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1246,JK NEWS ITAQUIRAI,Jornal,Itaquiraí,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1247,TRIBUNA POPULAR,Jornal,Jardim,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1248,CORREIO DE LADARIO,Jornal,Ladário,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1249,JORNAL PÉROLA DO PANTANAL NEWS,Jornal,Ladário,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id125,JORNAL DO PLANALTO,Jornal,Cruz das Almas,BA,Bahia,Nordeste,Brasil,Secom/PR
id1250,MARACAJU HOJE,Jornal,Maracaju,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1251,JORNAL DA CIDADE,Jornal,Miranda,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1252,GUAICURU,Jornal,Miranda,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1253,TRIBUNA DO POVO,Jornal,Mundo Novo,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1254,O LIBERAL,Jornal,Mundo Novo,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1255,DIARIO DO INTERIOR,Jornal,Naviraí,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1256,JK NEWS,Jornal,Naviraí,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1257,O ALVORADA,Jornal,Nova Alvorada do Sul,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1258,O MENSANGEIRO,Jornal,Nova Andradina,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id126,CORREIO DO SUL,Jornal,Eunápolis,BA,Bahia,Nordeste,Brasil,Secom/PR
id1260,D'OESTE,Jornal,Nova Andradina,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1261,O PANTANAL,Jornal,Nova Andradina,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1262,FOLHA DE PARANAIBA,Jornal,Paranaíba,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1263,TRIBUNA LIVRE,Jornal,Paranaíba,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1265,JORNAL DE NOTICIAS,Jornal,Ponta Porã,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1266,FOLHA DE RIBAS,Jornal,Ribas do Rio Pardo,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1267,O RIOPARDENSE,Jornal,Ribas do Rio Pardo,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1268,RIO BRILHANTE,Jornal,Rio Brilhante,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1269,O CATIVANTE,Jornal,Rio Brilhante,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id127,TRIBUNA FEIRENSE,Jornal,Feira de Santana,BA,Bahia,Nordeste,Brasil,Secom/PR
id1270,O GABRIELENSE,Jornal,Rio Verde de Mato Grosso,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1271,FOLHA DO NORTE DO MS,Jornal,Rio Verde de Mato Grosso,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1272,FOLHA DE SAO GABRIEL,Jornal,São Gabriel do Oeste,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1273,PLANTAO MS,Jornal,Sidrolândia,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1274,HOJE + (EX HOJE MS),Jornal,Três Lagoas,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1276,TRIBUNA DE TRES LAGOAS,Jornal,Três Lagoas,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1277,ANJOS NOTICIAS,Online,Alta Floresta,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1278,JORNAL OESTE,Online,Cáceres,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1279,BR INFORME,Online,Cáceres,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id128,FOLHA DO ESTADO DA BAHIA,Jornal,Feira de Santana,BA,Bahia,Nordeste,Brasil,Secom/PR
id1280,MATO GROSSO NOTICIAS,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1281,OLHAR DIRETO,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1282,AGRO NOTÍCIA,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1283,JORNAL DE MATO GROSSO,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1284,FOLHA DO ESTADO,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1285,24 HORASNEWS,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1286,ISSO É NOTÍCIA,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1287,REPÓRTER MT,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1288,DIARIO DE CUIABA,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1289,RADIO WEB AMERICA,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id129,FOLHA DO NORTE,Jornal,Feira de Santana,BA,Bahia,Nordeste,Brasil,Secom/PR
id1290,FOLHAMAX,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1291,MIDIANEWS,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1292,GESTÃO PÚBLICA NEWS,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1293,BLOG PÁGINA DO E,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1294,GAZETA DIGITAL,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1295,CUIABA MAIS,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1296,CIRCUITO MATO GROSSO,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1297,SEDENTARIO E HIPERATIVO,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1298,A NOTICIA MT,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1299,O DOCUMENTO,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id13,7 SEGUNDOS,Online,Arapiraca,AL,Alagoas,Nordeste,Brasil,Secom/PR
id130,JORNAL NOITE DIA,Jornal,Feira de Santana,BA,Bahia,Nordeste,Brasil,Secom/PR
id1300,RDNEWS,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1301,AGORA MATO GROSSO,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1302,HIPER NOTICIAS,Online,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1303,DIA A DIA NEWS,Online,Jaciara,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1304,EXPRESSO MT,Online,Lucas do Rio Verde,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1305,CENÁRIO MT,Online,Lucas do Rio Verde,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1306,NOTICIAS NX,Online,Nova Xavantina,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1307,POCONET NOTÍCIAS,Online,Poconé,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1308,RADAR DA CIDADE,Online,Rondonópolis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1309,GAZETA MT,Online,Rondonópolis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id131,TRIBUNA POPULAR,Jornal,Guanambi,BA,Bahia,Nordeste,Brasil,Secom/PR
id1310,A TRIBUNA MATO GROSSO,Online,Rondonópolis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1311,PRIMEIRA HORA,Online,Rondonópolis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1312,BOM DIA MT,Online,Sinop,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1313,SO NOTICIAS,Online,Sinop,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1314,O JORNAL,Online,Tangará da Serra,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1315,CORREIO VARZEAGRANDENSE,Online,Várzea Grande,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1316,E NOTICIA MT,Online,Várzea Grande,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1317,VG NOTÍCIAS,Online,Várzea Grande,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1318,CANAL MT,Online,Várzea Grande,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1319,JORNAL ACONTECENDO,Jornal,Água Boa,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id132,FOLHA DO ALGODAO,Jornal,Guanambi,BA,Bahia,Nordeste,Brasil,Secom/PR
id1320,O DIÁRIO,Jornal,Alta Floresta,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1321,MATO GROSSO DO NORTE,Jornal,Alta Floresta,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1322,JORNAL DA CIDADE,Jornal,Alta Floresta,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1323,GAZETA DO NORTAO,Jornal,Alta Floresta,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1324,ANJOS UNIVERSITARIO,Jornal,Alta Floresta,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1325,A SEMANA,Jornal,Barra do Garças,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1326,A GAZETA DO VALE DO ARAGUAIA,Jornal,Barra do Garças,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1327,TRIBUNA DO ARAGUAIA,Jornal,Barra do Garças,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1328,NOTICIAS DOS MUNICIPIOS,Jornal,Barra do Garças,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1329,FOLHA DA CIDADE,Jornal,Brasnorte,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id133,ESPAÇO ABERTO,Jornal,Guanambi,BA,Bahia,Nordeste,Brasil,Secom/PR
id1330,PANTANAL NOTICIAS,Jornal,Cáceres,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1331,CORREIO CACERENSE,Jornal,Cáceres,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1332,EXPRESSAO,Jornal,Cáceres,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1333,GAZETA DE PARECIS,Jornal,Campo Novo do Parecis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1334,JORNAL VISAO,Jornal,Campo Verde,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1335,O PIONEIRO,Jornal,Canarana,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1336,ECO DA SERRA,Jornal,Chapada dos Guimarães,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1337,PAGINA 12,Jornal,Chapada dos Guimarães,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1338,FOLHA DO NORTE,Jornal,Colíder,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1339,CORREIO DE COLIDER REGIONAL,Jornal,Colíder,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id134,DIARIO DE ILHEUS,Jornal,Ilhéus,BA,Bahia,Nordeste,Brasil,Secom/PR
id1340,FOLHA DE COLIDER,Jornal,Colíder,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1341,O DIÁRIO,Jornal,Comodoro,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1342,JORNAL DA CIDADE,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1344,O ESTADAO MATOGROSSENSE,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1345,DIARIO DE CUIABA,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1346,JORNAL DO CARRO,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1347,CIRCUITO MATO GROSSO,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1348,EXTRA,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1349,PAGINA UNICA,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id135,INFORMA,Jornal,Irecê,BA,Bahia,Nordeste,Brasil,Secom/PR
id1350,NORTAO JORNAL,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1351,A CRÍTICA DE CUIABÁ,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1352,JORNAL DAS CIDADES MT,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1353,FOLHA DO ESTADO,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1354,JORNAL CENTRO OESTE POPULAR,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1355,BASTIDORES DO PODER,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1356,A CRONICA,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1357,O INDEPENDENTE,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1358,CORREIO DA SEMANA,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1359,O DIVISOR,Jornal,Diamantino,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id136,O BRASILEIRINHO,Jornal,Irecê,BA,Bahia,Nordeste,Brasil,Secom/PR
id1360,DIA A DIA,Jornal,Jaciara,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1361,CORREIO DO VALE,Jornal,Jaciara,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1362,O REGIONAL,Jornal,Juína,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1363,FOLHA VERDE,Jornal,Lucas do Rio Verde,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1364,PORTAL DA NOTICIA,Jornal,Lucas do Rio Verde,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1365,ARINOS,Jornal,Nova Mutum,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1366,O LIBERAL,Jornal,Nova Olímpia,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1367,FOLHA DE NOVA OLIMPIA,Jornal,Nova Olímpia,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1368,NOTICIAS NX,Jornal,Nova Xavantina,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1369,VALE DO PEIXOTO,Jornal,Peixoto de Azevedo,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id137,CULTURA E REALIDADE,Jornal,Irecê,BA,Bahia,Nordeste,Brasil,Secom/PR
id1370,FOLHA REGIONAL,Jornal,Pontes e Lacerda,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1371,O POVO,Jornal,Poxoréo,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1372,O DIARIO,Jornal,Primavera do Leste,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1373,FOLHA REGIONAL,Jornal,Rondonópolis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1374,DIARIO REGIONAL,Jornal,Rondonópolis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1375,A TRIBUNA,Jornal,Rondonópolis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1376,HORA POPULAR,Jornal,Rondonópolis,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1377,TRIBUNA DE ROSARIO,Jornal,Rosário Oeste,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1378,GAZETA RIO CLARO,Jornal,São José do Rio Claro,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1379,FOLHA DO VALE,Jornal,São José dos Quatro Marcos,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id138,GAZETA DO VALE,Jornal,Itaberaba,BA,Bahia,Nordeste,Brasil,Secom/PR
id1380,DIARIO REGIONAL MT (EX DIARIO DE SAPEZAL),Jornal,Sapezal,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1381,CAPITAL,Jornal,Sinop,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1382,DIARIO REGIONAL,Jornal,Sinop,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1383,O CELEIRO DO NORTE,Jornal,Sinop,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1384,TERRA,Jornal,Sorriso,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1385,CORREIO DO DIA,Jornal,Sorriso,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1386,FOLHA DO CERRADO,Jornal,Sorriso,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1387,O JORNAL (EX TGA),Jornal,Tangará da Serra,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1388,JORNAL TANGARÁ,Jornal,Tangará da Serra,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1389,DIARIO DA SERRA,Jornal,Tangará da Serra,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1390,TRIBUNA DE TANGARA,Jornal,Tangará da Serra,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1391,CORREIO VARZEAGRANDENSE,Jornal,Várzea Grande,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1392,VEJA POPULAR,Jornal,Várzea Grande,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1393,O XINGU,Online,Altamira,PA,Pará,Norte,Brasil,Secom/PR
id1394,REVISTA PARA MAIS,Online,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1395,PORTAL NAZARÉ,Online,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1396,REVISTA AMAZONIA,Online,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1397,O LIBERAL,Online,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1398,REVISTA CIRIOS DE NAZARE,Online,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1399,DIARIO ONLINE,Online,Belém,PA,Pará,Norte,Brasil,Secom/PR
id14,PORTAL JÁ É NOTÍCIA,Online,Arapiraca,AL,Alagoas,Nordeste,Brasil,Secom/PR
id140,DIÁRIO BAHIA (EX-DIÁRIO DO SUL),Jornal,Itabuna,BA,Bahia,Nordeste,Brasil,Secom/PR
id1400,ORM NEWS,Online,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1401,TCN NEWS - TRIBUNA DA CALHA NORTE,Online,Monte Alegre,PA,Pará,Norte,Brasil,Secom/PR
id1402,O ESTADO DO TAPAJÓS,Online,Santarém,PA,Pará,Norte,Brasil,Secom/PR
id1403,PORTAL TAILÂNDIA,Online,Tailândia,PA,Pará,Norte,Brasil,Secom/PR
id1404,DIÁRIO DO PARÁ - FASCÍCULO,Jornal,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1405,DIARIO DO PARA,Jornal,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1406,VOZ DE NAZARE,Jornal,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1407,AMAZONIA (EX AMAZONIA HOJE),Jornal,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1408,O LIBERAL,Jornal,Belém,PA,Pará,Norte,Brasil,Secom/PR
id1409,PASSAPORTE BELÉM-FASÍCULO DE GASTRONOMIA-DIÁRIO DO PARÁ,Jornal,Belém,PA,Pará,Norte,Brasil,Secom/PR
id141,JORNAL IMPACTO,Jornal,Itanhém,BA,Bahia,Nordeste,Brasil,Secom/PR
id1410,TRIBUNA DE CAETE,Jornal,Bragança,PA,Pará,Norte,Brasil,Secom/PR
id1411,VISÃO NEWS,Jornal,Canaã dos Carajás,PA,Pará,Norte,Brasil,Secom/PR
id1412,O INDEPENDENTE,Jornal,Castanhal,PA,Pará,Norte,Brasil,Secom/PR
id1413,O EXPRESSO,Jornal,Castanhal,PA,Pará,Norte,Brasil,Secom/PR
id1414,JORNAL CORREIO (EX- CORREIO DO TOCANTINS),Jornal,Marabá,PA,Pará,Norte,Brasil,Secom/PR
id1415,OPINIAO,Jornal,Marabá,PA,Pará,Norte,Brasil,Secom/PR
id1416,TRIBUNA DA CALHA NORTE,Jornal,Monte Alegre,PA,Pará,Norte,Brasil,Secom/PR
id1417,CORREIO DO PARA,Jornal,Parauapebas,PA,Pará,Norte,Brasil,Secom/PR
id1418,O REGIONAL,Jornal,Parauapebas,PA,Pará,Norte,Brasil,Secom/PR
id1419,HOJE,Jornal,Parauapebas,PA,Pará,Norte,Brasil,Secom/PR
id142,TRIBUNA REGIONAL,Jornal,Jacobina,BA,Bahia,Nordeste,Brasil,Secom/PR
id1420,CARAJAS O JORNAL,Jornal,Parauapebas,PA,Pará,Norte,Brasil,Secom/PR
id1421,FOLHA DE CARAJAS,Jornal,Redenção,PA,Pará,Norte,Brasil,Secom/PR
id1422,CIDADE,Jornal,Santarém,PA,Pará,Norte,Brasil,Secom/PR
id1423,JORNAL DE SANTAREM,Jornal,Santarém,PA,Pará,Norte,Brasil,Secom/PR
id1424,GAZETA DE SANTAREM,Jornal,Santarém,PA,Pará,Norte,Brasil,Secom/PR
id1425,O ESTADO DO TAPAJOS,Jornal,Santarém,PA,Pará,Norte,Brasil,Secom/PR
id1426,PORTAL ARARUNA ONLINE,Online,Araruna,PB,Paraíba,Nordeste,Brasil,Secom/PR
id1427,DIARIO DO SERTAO,Online,Cajazeiras,PB,Paraíba,Nordeste,Brasil,Secom/PR
id1428,ALGO SOBRE VESTIBULAR,Online,Campina Grande,PB,Paraíba,Nordeste,Brasil,Secom/PR
id1429,PARAIBAONLINE,Online,Campina Grande,PB,Paraíba,Nordeste,Brasil,Secom/PR
